Time (s),Sensor Value (Newtons)
13.035053968429565,78.0205307006836
13.095403671264648,78.2697982788086
13.154282808303833,76.7741928100586
13.155591249465942,68.29911804199219
13.215423107147217,67.55132293701172
13.275443077087402,77.2727279663086
13.33554983139038,76.0263900756836
13.395350694656372,76.5249252319336
13.455103874206543,76.7741928100586
13.514689922332764,77.0234603881836
13.576411008834839,75.27859497070312
13.635579586029053,75.52786254882812
13.695204257965088,76.0263900756836
13.755229234695435,75.52786254882812
13.815033674240112,75.7771224975586
13.874753475189209,74.78005981445312
13.935364007949829,65.80644989013672
13.995416641235352,62.067447662353516
13.995416641235352,67.80058288574219
14.055168390274048,54.83871078491211
14.114874124526978,41.627567291259766
14.174731492996216,23.68035125732422
14.235456943511963,7.228738784790039
14.294998407363892,0.0
14.355492115020752,0.0
14.41538143157959,0.0
14.475093603134155,0.0
14.5348379611969,0.0
14.595278263092041,0.0
14.655336380004883,0.0
14.71549916267395,0.0
14.71549916267395,0.0
14.775070905685425,0.0
14.835727453231812,0.0
14.895009279251099,0.0
14.954653263092041,0.0
15.015194177627563,0.0
15.076009035110474,0.0
15.134836196899414,0.0
15.194932222366333,0.0
15.255286931991577,0.0
15.315515518188477,0.0
15.377843141555786,0.0
15.380505800247192,0.0
15.434720754623413,0.0
15.496228456497192,0.0
15.55532455444336,0.0
15.614924192428589,0.0
15.676122426986694,0.0
15.735444068908691,0.0
15.795502662658691,0.0
15.854732990264893,0.0
15.915507555007935,0.0
15.975935935974121,0.0
16.03515076637268,0.0
16.036166429519653,0.0
16.09529685974121,0.0
16.15482187271118,0.0
16.21568536758423,0.0
16.27484679222107,0.0
